,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
0,0,0.16780409474106786,0.32057416267942584,165.62236416506585,0.5098010687656506,1103,375,1207,4.091938863504557,1.5302791260518944,160.00014617550912
1,1,0.1702127659574468,0.33962264150943394,158.23313680728182,0.5227734070998489,1041,349,1214,4.619820872915659,1.316289314778377,152.29702661958754
2,2,0.1718185467683661,0.3107476635514019,153.5889083887241,0.4741657709854601,1044,346,1199,3.6259057522403686,0.8967368861117081,149.06626575037203
3,3,0.18065034122842236,0.2866666666666667,163.00969148193218,0.5018742268260636,1057,338,1190,4.099162155817543,1.0347907842629116,157.87573854185206
4,4,0.18707346447209955,0.3261802575107296,161.27571834706387,0.4793871199556629,1085,366,1209,4.1938402287439605,1.1121622627419254,155.9697158555783
5,5,0.18386190285026094,0.37117903930131,164.40524510242594,0.4904036076329555,1074,352,1195,4.53984160488777,1.368890317520464,158.4965131800176
6,6,0.18305901244480127,0.2960526315789473,157.6450542859582,0.4801781023548977,1062,363,1223,3.590465254154973,1.4215750695147056,152.6330139622885
7,7,0.17623444399839422,0.3530751708428246,158.69815122120346,0.4909382750587962,1059,353,1210,4.327784446323652,1.3464867614164844,153.02388001346318
8,8,0.17703733440385389,0.2925170068027211,156.4104206104188,0.4787882746424078,1055,350,1210,3.7649373489253395,1.5553998460110068,151.0900834154823
9,9,0.15736651947009234,0.3035714285714285,155.00597953529166,0.4851804497811418,1036,340,1203,3.072047324788997,1.6635178838670497,150.2704143266356
10,10,0.17061421116017664,0.2823529411764706,166.54584635470474,0.4976210017445804,1090,348,1194,3.9458839323554433,1.6272342438474103,160.9727281785021
11,11,0.17944600562023286,0.2975391498881432,166.44999483729953,0.5180385334343206,1083,370,1212,4.417368732076978,1.3090473151058923,160.7235787901163
12,12,0.17703733440385389,0.31519274376417233,163.69706454498092,0.4843053105226612,1055,324,1175,3.869515247699393,0.9894849874604754,158.83806430982102
13,13,0.1774387796065837,0.29411764705882354,159.28692236514084,0.4585462822079243,1072,338,1177,3.581611033258912,0.9684174380846804,154.73689389379726
14,14,0.17944600562023286,0.2930648769574944,160.73244813905927,0.5121337587706225,1067,359,1221,4.565194895780972,1.3785774413474552,154.788675801931
15,15,0.17784022480931352,0.2708803611738149,155.81457534701505,0.4757558618720612,1039,348,1202,3.6866325357801233,1.5049182987925143,150.62302451244233
16,16,0.1758329987956644,0.2831050228310502,157.56771894136304,0.5057946727263543,1075,390,1241,3.775700842493793,1.1470492962154242,152.64496880265415
17,17,0.1774387796065837,0.28054298642533937,158.00417050285827,0.5006816073412332,1037,343,1208,3.782485811041208,1.2393615359299737,152.9823231558871
18,18,0.18225612203934166,0.3039647577092511,160.5345699795246,0.4595469327359559,1066,338,1183,3.9170117441050314,1.0231809804122236,155.5943772550071
19,19,0.17703733440385389,0.3242630385487528,160.54957496996477,0.4811127652694909,1051,329,1187,3.7560005411010704,1.3515592275286537,155.4420152013351
20,20,0.17944600562023286,0.31767337807606266,162.3649751054055,0.4995534671614936,1085,349,1198,4.337174728198827,1.5068089127697664,156.5209914644368
21,21,0.17824167001204336,0.3220720720720721,166.62092809704686,0.4840587295641699,1109,374,1222,3.8465287288615513,1.0220824965177109,161.75231687166763
22,22,0.1846647932557206,0.3065217391304348,167.1538970447713,0.4867423756805326,1093,346,1198,3.943219498894996,1.2284791131392183,161.98219843273722
23,23,0.1670012043356082,0.3004807692307692,158.5252393099506,0.4922674588822709,1054,361,1207,3.8712568979324193,1.3415187755660969,153.31246363645215
24,24,0.1730228823765556,0.30162412993039445,163.3346882920689,0.480382199090218,1085,366,1202,4.285324516314407,1.5291174134871437,157.5202463622674
25,25,0.1774387796065837,0.3031674208144796,160.11437294673988,0.4801684354008198,1071,376,1230,3.7479997086397163,1.2770256782259926,155.08934755987397
26,26,0.17944600562023286,0.2706935123042505,164.37417450723606,0.5001110967819493,1088,365,1201,3.8071833762046676,1.4600826116555576,159.10690851937568
27,27,0.17824167001204336,0.31981981981981983,158.24029505027065,0.5074038360289452,1057,371,1216,4.165965395656369,1.1541334200479691,152.9201962345663
28,28,0.1714171015656363,0.3372365339578454,155.85339246772077,0.4725742060170364,1039,355,1208,4.120779128458672,1.2775940733295792,150.45501926593192
29,29,0.17784022480931352,0.3340857787810384,153.81777418992547,0.4775939862890056,1057,372,1220,4.047955342293237,0.9785378727930404,148.7912809748393
30,30,0.17824167001204336,0.2927927927927928,158.91756526935671,0.4603153094398474,1065,350,1200,3.4647218893009115,1.0190618931495068,154.43378148690638
31,31,0.1613809714973906,0.2885572139303483,156.0781854488385,0.4819706024100741,1059,349,1212,3.3719150419738946,1.5576259501128131,151.1486444567519
32,32,0.1758329987956644,0.2808219178082192,159.63576681612454,0.4790284238884093,1075,356,1216,3.466533576482111,1.5697741339194116,154.5994591057227
33,33,0.16499397832195906,0.30170316301703165,159.11446450641222,0.4884748406903365,1085,361,1211,3.6516683127957705,1.0628319791366998,154.39996421447984
34,34,0.15937374548374147,0.2795969773299748,151.10870327830662,0.4936004268732535,1037,362,1207,3.4806149507531114,1.4625596401806884,146.16552868737244
35,35,0.19108791649939785,0.3067226890756303,158.98341714207368,0.451191282810797,1082,341,1185,3.3419106012636792,1.035671247574875,154.60583529323497
36,36,0.17061421116017664,0.27294117647058824,160.07138852692532,0.4844106672176454,1082,379,1219,3.877902715849411,1.0009467121243143,155.19253909895156
37,37,0.18225612203934166,0.3039647577092511,159.39834255577455,0.4645216798992927,1076,342,1190,3.727806549333209,1.387008199702212,154.2835278067391
38,38,0.17422721798474508,0.2926267281105991,160.5265615565935,0.5057862426979841,1053,352,1208,4.0262826250665915,1.385409787189687,155.1148691443372
39,39,0.1818546768366118,0.25386313465783666,163.83525953989283,0.499924025133646,1091,356,1210,4.083558866582536,1.348406830074284,158.40329384323644
40,40,0.19429947812123646,0.2892561983471074,160.30648979911453,0.4636841871710834,1063,347,1180,3.8265966774788143,1.0194255291481529,155.46046759248753
41,41,0.16298675230830992,0.3349753694581281,161.211828263813,0.4756853612998496,1077,340,1199,3.663454259833029,1.0589084570150262,156.4894655469653
42,42,0.16258530710558008,0.32839506172839505,163.27497198034828,0.492383604265993,1068,345,1209,3.7456857953798464,1.1174771568346749,158.41180902813343
43,43,0.1802488960256925,0.29175946547884185,161.12831450534497,0.4988751821102859,1074,353,1216,3.783182482743272,1.4239072708810925,155.9212247517206
