,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
0,0,0.7242071457246085,0.6984478935698448,515.8641479249743,2.0086221001986484,2071,1040,3473,29.63113185989525,3.385600338821248,482.847415726257
1,1,0.7033319951826575,0.7117579908675801,495.8370537257464,2.0440023962252734,2022,1040,3499,28.770344887403365,3.4349695768920974,463.6317392614491
2,2,0.6997189883580891,0.6815834767641996,496.43090601164636,1.9065438498741132,2043,980,3443,24.31722560722683,3.2032523813427187,468.9104280230784
3,3,0.6957045363307909,0.7005193306405078,514.1376228592918,1.9991309567992843,2053,1016,3474,28.62881521483433,3.624760044444542,481.8840476000123
4,4,0.6916900843034925,0.7109692396982008,511.36498935286596,1.9339326835573305,2091,1039,3469,25.060421436357373,3.41133827800713,482.8932296385022
5,5,0.7037334403853874,0.713063320022818,508.45940812764616,1.9602545310065351,2037,1021,3474,26.83704072888568,3.0530933933983952,478.56927400536097
6,6,0.6973103171417102,0.6827864133563616,506.8788873966259,1.9295883679543664,2096,1022,3469,24.437886941821365,2.6968757131998187,479.744124741606
7,7,0.6904857486953031,0.6831395348837209,514.5219850941452,1.9734018598578589,2073,1029,3480,27.3240820401576,3.6692272059898623,483.528675847998
8,8,0.7029305499799278,0.6876070816676185,494.14442458774613,1.9226923335941004,2026,998,3442,24.92579128553502,3.4468563212468157,465.7717769809649
9,9,0.7061421116017663,0.702103467879477,500.2407136772709,1.943532097532772,2026,1001,3448,25.505070530731203,3.528611129805318,471.20703201673376
10,10,0.6748293857888398,0.6912552052349792,522.5091465561893,1.97926858856368,2091,1028,3479,25.803165173306283,3.840327231859469,492.8656541510235
11,11,0.7045363307908471,0.6997150997150997,531.6752607123117,2.022010755400858,2105,1027,3474,29.086695390186943,4.0692801367531715,498.51928518537215
12,12,0.7161782416700121,0.7051569506726457,507.3475376130592,1.9443075383046844,1992,976,3433,27.51440296120593,3.3014536194371096,476.53168103241495
13,13,0.6977117623444399,0.7128883774453395,500.82626445337416,1.8816908217903672,2052,1007,3452,23.71958638300636,2.9282882462083464,474.17838982415964
14,14,0.7145724608590928,0.7056179775280899,500.04195575050375,2.003730917453687,2004,1035,3511,29.04906928068139,3.776614228597136,467.2162722412258
15,15,0.7065435568044962,0.7085227272727272,490.7512679071368,1.9085055356659264,2023,989,3454,25.115684267246298,3.299342757609733,462.33624088228186
16,16,0.6764351665997591,0.7097922848664688,489.8580947209768,1.9891115541977171,2043,1045,3483,24.602744306757483,3.163013574377307,462.0923368398424
17,17,0.686069851465275,0.6939730836746636,504.1062611987654,1.9851817674885543,2069,1013,3484,25.094859454143638,3.480537295560053,475.5308644490618
18,18,0.6824568446407066,0.7117647058823531,516.4561352634425,1.892309368945216,2068,1016,3476,24.425392722159646,3.209437612816697,488.82130492846665
19,19,0.709353673223605,0.6853423882286361,506.6274849073965,1.9476147475347736,2055,1024,3495,24.8684620116924,3.487261133762062,478.2717617619421
20,20,0.700120433560819,0.6949541284403671,506.8045416467797,1.9741717194887745,2074,1024,3489,26.53468634354491,4.030886338502671,476.2389689647326
21,21,0.7209955841027701,0.6993318485523385,520.1146031547003,1.947510590294304,2108,1054,3486,26.151800392302732,3.2861105956942405,490.67669216670373
22,22,0.7089522280208751,0.7151755379388448,509.92002822978486,1.9506550818689128,2026,1021,3474,25.94540555154367,3.3705369777042056,480.6040857005357
23,23,0.7009233239662787,0.6878579610538373,499.5711780512826,1.969890972846844,2061,1039,3490,26.555313253302685,3.6614116869945375,469.3544531109848
24,24,0.7061421116017663,0.6907333712336555,506.17279691121684,1.938932109913647,2058,1027,3501,27.67492462338957,3.8745197165743166,474.6233525712544
25,25,0.6973103171417102,0.7190558434081751,502.9145930389965,1.9363850804299516,2075,1007,3448,25.639134093307227,3.2031027827327847,474.0723561629577
26,26,0.7077478924126857,0.6761202495745887,501.49569469676493,2.0033769582167382,2083,1062,3509,25.02812061197305,3.3052730345735113,473.16230105021936
27,27,0.7037334403853874,0.6993725042783799,499.9885351854497,2.0126687533188874,2038,1062,3520,28.56700876238295,3.3149257945355863,468.10660062853106
28,28,0.6804496186270574,0.6967551622418879,502.3151856835498,1.9335825208145685,2070,1053,3495,25.020759361918458,3.2912602978390626,474.0031660237919
29,29,0.7025291047771979,0.7131428571428572,488.99064187749224,1.9304049584447605,2040,1032,3488,24.85353269155414,3.057206202093316,461.07990298384385
30,30,0.7193898032918506,0.69140625,493.3939407855188,1.8902859412700015,2043,1042,3474,22.81899724552084,2.913160443970694,467.66178309602714
31,31,0.6908871938980329,0.7059848925043579,491.18590430043406,1.9426543070516944,2017,1002,3485,24.157590683284692,3.5500086738284224,463.47830494332067
32,32,0.7153753512645524,0.7025813692480359,500.412606907591,1.9272186432687852,2062,1007,3459,24.72644355665432,3.6464205931892777,472.03974275774834
33,33,0.7021276595744681,0.6941109205260149,511.3563811445237,1.9543335419421264,2084,1004,3469,24.6153280371017,3.4579151998136157,483.2831379076087
34,34,0.6872741870734644,0.7137850467289719,487.136612709621,1.967055553947153,2012,1015,3491,25.842671547897986,3.575477025675687,457.7184641360449
35,35,0.7045363307908471,0.7150997150997151,499.6064918316711,1.8631633415139803,2065,1015,3459,21.609503061520254,2.642433841225422,475.3545549289248
36,36,0.6989160979526294,0.7024698449167145,504.85002038334073,1.94810330165306,2058,1041,3476,26.57316246313489,3.334140922390594,474.9427169978145
37,37,0.6936973103171417,0.6956018518518519,497.35405190513876,1.9179385952488288,2041,1013,3501,24.630135104784788,3.454867782367273,469.2690490179853
